Age,Workclass,fnlwgt,Education,Education-Num,Marital-Status,Occupation,Relationship,Race,Sex,Capital-Gain,Capital-Loss,Hours-per-week,Country,probabilities,score
19,Private,131615,HS-grad,9,Never-married,Machine-op-inspct,Own-child,White,Male,0,0,40,United-States,0.99985385|0.00014611453,0.9998538494110107
61,Private,122246,12th,8,Married-civ-spouse,Other-service,Wife,White,Female,0,0,40,United-States,0.82033676|0.17966323,0.8203367590904236
30,Private,402539,HS-grad,9,Never-married,Adm-clerical,Unmarried,White,Female,0,0,40,United-States,0.99741274|0.002587278,0.9974127411842346
24,Private,36058,Bachelors,13,Never-married,Sales,Not-in-family,White,Male,0,0,50,United-States,0.91422135|0.08577865,0.9142213463783264
38,Self-emp-not-inc,214008,HS-grad,9,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,50,United-States,0.8176326|0.18236735,0.8176326155662537
43,Private,104660,Bachelors,13,Separated,Prof-specialty,Unmarried,White,Male,0,0,45,United-States,0.84821314|0.15178685,0.8482131361961365
48,Private,187715,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,46,United-States,0.76734656|0.23265342,0.7673465609550476
31,Private,214235,HS-grad,9,Married-civ-spouse,Other-service,Husband,White,Male,0,0,65,United-States,0.8846024|0.11539753,0.884602427482605
60,Private,26756,HS-grad,9,Widowed,Sales,Not-in-family,White,Female,0,0,50,United-States,0.96692765|0.033072375,0.9669276475906372
23,Private,69911,Preschool,1,Never-married,Other-service,Own-child,White,Female,0,0,15,United-States,0.99999845|1.4979389e-06,0.9999984502792358
54,Private,138944,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,0,0,44,United-States,0.6876225|0.3123775,0.6876224875450134
46,Private,216999,Bachelors,13,Never-married,Exec-managerial,Not-in-family,White,Male,0,0,55,United-States,0.7254812|0.27451876,0.7254812121391296
20,Private,131611,Some-college,10,Never-married,Adm-clerical,Own-child,White,Male,0,0,48,United-States,0.9995764|0.00042360197,0.9995763897895813
62,Self-emp-not-inc,134768,12th,8,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,0.85492635|0.1450737,0.854926347732544
22,Private,103762,Bachelors,13,Never-married,Exec-managerial,Own-child,White,Female,0,0,40,United-States,0.99925166|0.00074835384,0.999251663684845
25,Local-gov,90730,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,1977,40,United-States,0.97929174|0.020708332,0.9792917370796204
50,Private,94391,Assoc-voc,11,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,50,United-States,0.56212956|0.4378704,0.562129557132721
32,Private,207937,Some-college,10,Never-married,Craft-repair,Not-in-family,White,Male,0,0,40,United-States,0.98024654|0.019753385,0.9802465438842773
23,Private,219835,Some-college,10,Never-married,Protective-serv,Own-child,White,Male,0,0,40,Mexico,0.9997706|0.00022940061,0.9997705817222595
38,Private,87556,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,7688,0,55,United-States,3.7659703e-27|1.0,3.765970346602601e-27
66,?,68219,9th,5,Married-civ-spouse,?,Husband,White,Male,0,0,40,United-States,0.9761222|0.023877818,0.9761222004890442
45,Local-gov,181758,Masters,14,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,40,United-States,0.96448797|0.035512052,0.9644879698753357
25,Private,469697,Some-college,10,Married-civ-spouse,Craft-repair,Own-child,White,Male,0,0,40,United-States,0.9960265|0.00397343,0.9960265159606934
42,Private,212894,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,0,1887,40,United-States,0.95604396|0.04395598,0.9560439586639404
33,Private,260782,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,41,United-States,0.7944871|0.20551293,0.7944871187210083
41,Private,165798,5th-6th,3,Divorced,Other-service,Unmarried,White,Female,0,0,40,Puerto-Rico,0.9997229|0.00027712114,0.9997228980064392
34,Federal-gov,149368,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,0.13814214|0.86185783,0.13814213871955872
44,Private,162028,Some-college,10,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,2415,6,United-States,0.9972579|0.002742195,0.9972578883171082
42,Local-gov,125155,HS-grad,9,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,90,United-States,0.38758847|0.6124115,0.3875884711742401
27,Private,394927,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,0,0,55,United-States,0.4074237|0.5925763,0.4074237048625946
19,Private,104844,Some-college,10,Never-married,Sales,Own-child,White,Female,0,0,15,United-States,0.9999484|5.1615134e-05,0.9999483823776245
31,Private,207685,HS-grad,9,Never-married,Other-service,Unmarried,Black,Female,0,0,34,United-States,0.9993789|0.00062110036,0.9993789196014404
31,Private,111567,Bachelors,13,Never-married,Sales,Not-in-family,White,Male,0,0,40,United-States,0.92622757|0.07377241,0.9262275695800781
20,Private,282604,Some-college,10,Never-married,Handlers-cleaners,Other-relative,White,Male,0,0,20,United-States,0.99892515|0.0010747673,0.9989251494407654
46,State-gov,394860,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,38,United-States,0.53315926|0.46684074,0.5331592559814453
55,Private,139843,HS-grad,9,Divorced,Exec-managerial,Not-in-family,White,Female,0,0,60,United-States,0.9310779|0.06892208,0.9310778975486755
31,?,37030,Assoc-acdm,12,Never-married,?,Own-child,White,Female,0,0,25,United-States,0.9999629|3.7044945e-05,0.9999629259109497
23,Self-emp-not-inc,208503,Some-college,10,Divorced,Adm-clerical,Own-child,White,Male,0,0,40,United-States,0.9996141|0.00038585314,0.9996141195297241
43,Private,188199,9th,5,Divorced,Handlers-cleaners,Unmarried,White,Female,0,0,40,United-States,0.99947506|0.0005249407,0.9994750618934631
25,Private,108779,Masters,14,Separated,Other-service,Own-child,White,Female,0,0,40,United-States,0.99977034|0.0002296663,0.9997703433036804
45,Private,84790,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,55,United-States,0.2713825|0.7286175,0.27138251066207886
43,State-gov,33331,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,1977,70,United-States,0.81419456|0.18580544,0.8141945600509644
19,Self-emp-not-inc,116385,11th,7,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States,0.99954957|0.00045037354,0.9995495676994324
26,Self-emp-not-inc,284343,Assoc-acdm,12,Never-married,Craft-repair,Not-in-family,White,Male,0,0,40,United-States,0.98795193|0.012048097,0.987951934337616
49,Local-gov,192349,Masters,14,Never-married,Prof-specialty,Not-in-family,White,Female,4650,0,40,United-States,5.6564026e-15|1.0,5.656402589018913e-15
34,Private,227359,Some-college,10,Married-civ-spouse,Other-service,Husband,White,Male,0,0,42,United-States,0.91309|0.08691,0.9130899906158447
22,Private,201799,HS-grad,9,Never-married,Sales,Own-child,White,Female,0,0,40,United-States,0.99991167|8.83704e-05,0.9999116659164429
40,Private,189666,HS-grad,9,Married-civ-spouse,Other-service,Husband,White,Male,0,0,45,United-States,0.92362523|0.07637476,0.9236252307891846
52,Local-gov,152795,HS-grad,9,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,52,United-States,0.6435577|0.35644218,0.6435577273368835
34,?,205256,HS-grad,9,Married-civ-spouse,?,Husband,White,Male,2885,0,80,United-States,7.7360224e-10|1.0,7.736022378246332e-10
44,Self-emp-not-inc,246862,HS-grad,9,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,0,40,Italy,0.61801773|0.38198224,0.6180177330970764
34,Private,581071,HS-grad,9,Separated,Adm-clerical,Not-in-family,White,Male,0,0,48,United-States,0.9739111|0.026088849,0.9739111065864563
27,Private,269354,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,0,0,25,?,0.78316027|0.21683972,0.7831602692604065
20,Private,94057,Some-college,10,Never-married,Other-service,Own-child,White,Male,0,0,15,United-States,0.9999502|4.9846272e-05,0.9999501705169678
26,State-gov,105787,Bachelors,13,Never-married,Prof-specialty,Own-child,White,Male,0,0,40,United-States,0.99893695|0.0010630763,0.9989369511604309
23,Private,695136,HS-grad,9,Never-married,Handlers-cleaners,Not-in-family,White,Male,0,0,30,United-States,0.9970499|0.0029500718,0.9970499277114868
37,Private,140713,Some-college,10,Married-civ-spouse,Adm-clerical,Husband,Black,Male,0,0,40,Jamaica,0.7436799|0.25632015,0.7436798810958862
68,Private,171933,7th-8th,4,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,0.95056987|0.049430095,0.9505698680877686
66,Self-emp-inc,185369,10th,6,Married-civ-spouse,Sales,Husband,White,Male,0,0,30,United-States,0.83874553|0.1612544,0.8387455344200134
50,Private,198681,Some-college,10,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,70,United-States,0.5369818|0.46301818,0.5369818210601807
54,Local-gov,129972,Assoc-voc,11,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,38,United-States,0.5659405|0.43405947,0.5659404993057251
30,Private,103596,HS-grad,9,Never-married,Protective-serv,Not-in-family,White,Male,0,0,99,United-States,0.8455452|0.15445478,0.8455451726913452
20,Private,281356,HS-grad,9,Married-civ-spouse,Handlers-cleaners,Husband,Other,Male,0,0,40,United-States,0.9760938|0.023906182,0.9760938286781311
34,Private,221167,Assoc-acdm,12,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,40,United-States,0.6037987|0.3962013,0.6037986874580383
38,Private,277022,Some-college,10,Divorced,Adm-clerical,Unmarried,White,Female,0,0,40,Columbia,0.99885726|0.0011427854,0.9988572597503662
60,?,24215,10th,6,Divorced,?,Not-in-family,Amer-Indian-Eskimo,Female,0,0,10,United-States,0.9996413|0.00035868617,0.9996412992477417
24,Private,89347,11th,7,Never-married,Machine-op-inspct,Not-in-family,White,Female,0,0,40,United-States,0.9993148|0.00068518956,0.9993147850036621
38,Federal-gov,190895,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,?,0.4529617|0.5470382,0.4529617130756378
41,Private,126850,Prof-school,15,Married-civ-spouse,Adm-clerical,Husband,Asian-Pac-Islander,Male,0,0,40,Philippines,0.16391133|0.83608866,0.16391132771968842
41,Federal-gov,192589,Bachelors,13,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,40,United-States,0.40823832|0.59176165,0.40823832154273987
52,Private,158993,HS-grad,9,Divorced,Other-service,Other-relative,Black,Female,0,0,38,United-States,0.9987747|0.0012252276,0.9987747073173523
18,Private,234428,11th,7,Never-married,Other-service,Own-child,White,Male,0,0,20,United-States,0.99998665|1.3351947e-05,0.9999866485595703
47,Local-gov,287320,Masters,14,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,40,United-States,0.87347543|0.12652463,0.8734754323959351
25,Private,101684,10th,6,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,40,United-States,0.95498824|0.045011792,0.9549882411956787
35,Private,38948,Some-college,10,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,0.70364684|0.29635316,0.7036468386650085
47,Private,181342,HS-grad,9,Married-civ-spouse,Handlers-cleaners,Wife,Black,Female,0,0,40,United-States,0.8733549|0.12664504,0.8733549118041992
30,Private,315640,Doctorate,16,Married-civ-spouse,Prof-specialty,Husband,Asian-Pac-Islander,Male,0,1977,40,China,0.9407158|0.05928423,0.9407157897949219
23,Private,129583,HS-grad,9,Never-married,Handlers-cleaners,Own-child,Black,Female,0,0,16,United-States,0.9999912|8.810843e-06,0.9999911785125732
67,Private,195161,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,20051,0,60,United-States,0.0|1.0,0.0
27,?,175552,5th-6th,3,Married-civ-spouse,?,Wife,White,Female,0,0,40,Mexico,0.9921484|0.007851631,0.9921483993530273
45,Private,99385,HS-grad,9,Divorced,Adm-clerical,Not-in-family,White,Female,0,0,40,Canada,0.9858854|0.014114622,0.9858853816986084
73,Private,242769,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,3471,0,40,England,9.253182e-12|1.0,9.25318242167572e-12
30,Private,98733,Some-college,10,Divorced,Machine-op-inspct,Unmarried,White,Female,0,0,20,United-States,0.99712175|0.0028782056,0.9971217513084412
46,Private,81497,HS-grad,9,Divorced,Handlers-cleaners,Not-in-family,White,Female,0,0,48,United-States,0.9943514|0.005648605,0.9943513870239258
38,Private,296212,Bachelors,13,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,45,United-States,0.5014432|0.4985568,0.5014432072639465
38,Private,210610,Assoc-acdm,12,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,40,United-States,0.5369887|0.46301132,0.5369886755943298
37,Self-emp-not-inc,348739,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,50,United-States,0.25571907|0.74428093,0.25571906566619873
33,Private,222205,HS-grad,9,Married-civ-spouse,Craft-repair,Wife,White,Female,0,0,40,United-States,0.7506242|0.24937582,0.7506241798400879
30,Private,104052,HS-grad,9,Never-married,Machine-op-inspct,Not-in-family,White,Male,0,1741,42,United-States,0.9995783|0.00042170088,0.9995782971382141
22,Private,136767,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,30,United-States,0.9175548|0.082445234,0.9175547957420349
22,?,99543,Some-college,10,Never-married,?,Own-child,White,Male,0,0,20,United-States,0.99993205|6.789574e-05,0.999932050704956
25,Private,124111,Bachelors,13,Never-married,Adm-clerical,Own-child,White,Female,0,0,40,United-States,0.99971145|0.000288566,0.9997114539146423
41,Federal-gov,219155,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,50,India,0.10842084|0.89157915,0.10842084139585495
49,Private,281647,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,0,0,45,United-States,0.35537538|0.6446246,0.35537537932395935
33,Private,235109,HS-grad,9,Never-married,Adm-clerical,Unmarried,White,Female,0,0,40,United-States,0.9972064|0.0027936234,0.9972063899040222
25,Local-gov,222800,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,40,United-States,0.94614834|0.05385161,0.9461483359336853
39,Private,167728,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,0.30450708|0.6954929,0.3045070767402649
33,Private,254221,HS-grad,9,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States,0.9964858|0.0035142126,0.9964858293533325
37,Federal-gov,197284,Some-college,10,Never-married,Adm-clerical,Own-child,White,Male,0,0,40,United-States,0.99915946|0.0008405585,0.9991594552993774
58,Self-emp-not-inc,274917,Masters,14,Widowed,Other-service,Not-in-family,White,Female,0,0,15,United-States,0.9919775|0.008022468,0.9919775128364563
19,?,169758,Some-college,10,Never-married,?,Own-child,White,Male,0,0,40,United-States,0.99987507|0.00012492275,0.9998750686645508
44,Local-gov,58124,Bachelors,13,Divorced,Prof-specialty,Unmarried,White,Male,0,0,45,United-States,0.8421937|0.15780628,0.8421937227249146
66,Private,117746,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,0,0,50,United-States,0.23091233|0.76908773,0.23091232776641846
46,Local-gov,213668,11th,7,Never-married,Other-service,Not-in-family,White,Male,0,0,40,United-States,0.9983016|0.0016983625,0.99830162525177
34,Private,130369,HS-grad,9,Divorced,Transport-moving,Unmarried,White,Female,1151,0,48,Germany,0.011945601|0.98805445,0.011945600621402264
25,Private,134821,HS-grad,9,Never-married,Adm-clerical,Own-child,White,Female,0,0,40,United-States,0.9999342|6.580714e-05,0.999934196472168
28,Self-emp-inc,32922,Assoc-voc,11,Never-married,Sales,Not-in-family,White,Male,0,0,60,United-States,0.9236523|0.0763478,0.9236522912979126
32,Local-gov,198211,Assoc-voc,11,Married-spouse-absent,Craft-repair,Not-in-family,White,Male,0,0,40,United-States,0.9663461|0.03365392,0.9663460850715637
27,Private,159623,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,United-States,0.7722837|0.22771633,0.772283673286438
58,Private,293399,11th,7,Widowed,Machine-op-inspct,Not-in-family,White,Female,0,0,40,United-States,0.9961228|0.003877269,0.9961227774620056
24,Private,278155,Some-college,10,Never-married,Machine-op-inspct,Not-in-family,White,Male,0,0,30,United-States,0.99240315|0.0075968443,0.9924031496047974
30,Private,207172,Bachelors,13,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,40,Mexico,0.70034146|0.29965857,0.7003414630889893
17,Private,95799,11th,7,Never-married,Sales,Own-child,White,Female,0,0,18,United-States,0.9999871|1.2908209e-05,0.9999871253967285
59,Private,197148,HS-grad,9,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,24,United-States,0.7386985|0.26130158,0.7386984825134277
22,Private,167615,HS-grad,9,Never-married,Sales,Unmarried,White,Female,0,0,40,United-States,0.9969451|0.0030548656,0.9969450831413269
22,Private,142566,HS-grad,9,Never-married,Sales,Not-in-family,White,Male,0,0,40,United-States,0.9857883|0.014211727,0.9857882857322693
36,Private,185405,HS-grad,9,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,50,United-States,0.80477715|0.19522285,0.8047771453857422
28,Private,181659,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,United-States,0.9114705|0.08852956,0.9114704728126526
32,Private,63564,HS-grad,9,Never-married,Other-service,Own-child,Black,Female,0,0,40,United-States,0.99997735|2.2597254e-05,0.9999773502349854
52,Local-gov,137753,HS-grad,9,Married-civ-spouse,Other-service,Wife,Black,Female,0,0,20,United-States,0.94959617|0.05040388,0.9495961666107178
20,?,388811,Some-college,10,Never-married,?,Own-child,White,Female,0,0,40,United-States,0.99996567|3.429654e-05,0.9999656677246094
37,Private,133328,HS-grad,9,Divorced,Sales,Unmarried,White,Female,0,0,40,United-States,0.9904394|0.009560541,0.9904394149780273
34,Local-gov,205704,Masters,14,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,35,United-States,0.91961515|0.08038481,0.9196151494979858
33,Local-gov,167474,Assoc-acdm,12,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,40,United-States,0.81193477|0.18806528,0.811934769153595
72,?,201375,Assoc-acdm,12,Widowed,?,Not-in-family,White,Female,0,0,40,United-States,0.98194766|0.018052364,0.981947660446167
31,Private,167319,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,0.34961024|0.65038973,0.34961023926734924
